plot_id,,year,longitude,latitude,Biome,info_coverage,leaf_habit,sum_dbh,sum_tpd,num_ind
p12894,0,2010,-49.32169999999998,-26.730599999999992,Tropical moist broadleaf forests,0.9333333333333332,93.35575142857144,544.3099399999999,300.0,30
p12896,0,2010,-49.32169999999997,-26.730600000000013,Tropical moist broadleaf forests,0.9423076923076924,87.38979836734696,976.57476,520.0,52
p12898,0,2010,-49.32169999999998,-26.730599999999995,Tropical moist broadleaf forests,1.0,61.79720902439028,765.53529,410.0,41
p129,0,2015,-52.93093999999898,5.270036999999937,Tropical moist broadleaf forests,0.8373626373626374,97.25893951443561,19827.14,582.3999999999999,910
p12900,0,2009,107.43779999999998,15.697660000000004,Tropical moist broadleaf forests,0.75,64.47706333333333,186.0,331.28832,16
p129080,0,2012,7.7,49.8,Temperate broadleaf forests,1.0,19.980694,236.1,173.78999999999996,5
p1291,0,2007,107.95429999999998,16.051989999999993,Tropical moist broadleaf forests,0.6774193548387096,93.29960428571428,667.0,659.7903599999999,31
p12910,0,2009,107.43810000000002,15.697650000000005,Tropical moist broadleaf forests,0.7333333333333333,71.2752527272727,177.0,310.5828,15
p129197,0,2012,7.700000000000001,49.8,Temperate broadleaf forests,1.0,14.285714285714285,127.4,1144.58,7
p129198,0,2012,7.7,49.8,Temperate broadleaf forests,1.0,0.0,277.90000000000003,120.12,5
p129199,0,2012,7.700000000000001,49.8,Temperate broadleaf forests,1.0,0.0,287.7000000000001,310.48,7
p129200,0,2012,7.7,49.8,Temperate broadleaf forests,1.0,0.0,168.4,312.64,5
p12921,0,2009,107.4383,15.69765,Tropical moist broadleaf forests,0.6923076923076923,80.29835444444444,151.0,269.17176,13
p129246,0,2012,7.7,49.8,Temperate broadleaf forests,1.0,0.015649466666666667,215.1,298.71,6
p12929,0,2010,-49.050000000000026,-26.73000000000001,Tropical moist broadleaf forests,0.9827586206896552,71.12758929824562,1186.34097,580.0,58
p1293,0,2009,91.79,24.35,Tropical moist broadleaf forests,1.0,0.0,18.49,100.0,1
p12931,0,2010,-49.05000000000007,-26.73000000000001,Tropical moist broadleaf forests,1.0,84.1364516,1379.55508,750.0,75
p12933,0,2010,-49.050000000000075,-26.73000000000001,Tropical moist broadleaf forests,0.9777777777777776,81.3540639772727,1794.9494700000002,900.0,90
p129336,0,2012,7.700000000000001,49.8,Temperate broadleaf forests,1.0,0.0,278.3,543.02,9
p129337,0,2012,7.700000000000001,49.8,Temperate broadleaf forests,1.0,0.00704226,326.5,586.92,10
p129338,0,2012,7.700000000000001,49.8,Temperate broadleaf forests,1.0,0.00234742,332.00000000000006,718.67,10
p129339,0,2012,7.7,49.8,Temperate broadleaf forests,1.0,0.0,208.8,265.62,6
p129340,0,2012,7.700000000000001,49.8,Temperate broadleaf forests,1.0,0.0026082444444444444,390.1,273.08,9
p129341,0,2012,7.7,49.8,Temperate broadleaf forests,1.0,0.01956183333333333,365.0,94.82,6
p129342,0,2012,7.700000000000001,49.8,Temperate broadleaf forests,1.0,0.020865955555555555,218.50000000000003,1092.61,9
p129343,0,2012,7.7,49.8,Temperate broadleaf forests,1.0,0.00938968,191.5,196.79,5
p12935,0,2009,107.4385,15.697650000000005,Tropical moist broadleaf forests,0.7222222222222222,79.23433153846153,208.0,372.69936,18
p12945,0,2009,107.43879999999994,15.697650000000005,Tropical moist broadleaf forests,0.7,90.367065,249.0,414.11039999999986,20
p12956,0,2009,107.43900000000002,15.697640000000005,Tropical moist broadleaf forests,0.8888888888888888,69.450231875,214.0,372.69936,18
p1296,0,2008,35.599999999999945,33.59000000000002,Mediterranean woodlands,1.0,100.0,2702.0,290.01571399999995,82
p12964,0,2009,107.4392,15.697640000000005,Tropical moist broadleaf forests,0.8181818181818182,77.50748444444446,138.0,227.76072,11
p1297,0,2016,18.714000000000016,43.30300000000001,Temperate broadleaf forests,1.0,29.704005296875,2405.2,426.66668799999985,64
p12972,0,2009,-48.69460000000002,-26.7301,Tropical moist broadleaf forests,0.9545454545454546,100.0,904.00325,440.0,44
p12974,0,2009,-48.6946,-26.7301,Tropical moist broadleaf forests,1.0,80.63220469387754,939.97865,490.0,49
p12976,0,2009,-48.69459999999997,-26.7301,Tropical moist broadleaf forests,1.0,95.01138241379309,1177.4250999999995,580.0,58
p12978,0,2009,-48.69459999999996,-26.7301,Tropical moist broadleaf forests,0.967741935483871,86.47241650000002,1073.0258400000002,620.0,62
p12979,0,2009,107.43949999999997,15.697640000000005,Tropical moist broadleaf forests,0.7333333333333333,97.49579272727271,176.0,310.5828,15
p12987,0,2009,107.43969999999996,15.697640000000002,Tropical moist broadleaf forests,0.7368421052631579,86.63179642857143,229.0,393.40487999999993,19
p12996,0,2009,107.4352,15.69879,Tropical moist broadleaf forests,0.25,100.0,42.0,82.82208,4
p13,0,2010,-50.12980000000003,-29.24980000000004,Tropical moist broadleaf forests,1.0,71.04820142857146,1624.3449500000004,910.0,91
p130,0,2009,12.494169999999954,3.3259720000000184,Tropical moist broadleaf forests,0.8680089485458613,89.40072765463913,10264.5,447.0,447
p13004,0,2009,107.43519999999998,15.69902,Tropical moist broadleaf forests,0.6,64.89197666666668,54.0,103.5276,5
p13013,0,2009,107.4352,15.69925,Tropical moist broadleaf forests,0.6666666666666666,100.0,32.0,62.11656,3
p1302,0,2010,-49.218,-28.80509999999999,Tropical moist broadleaf forests,0.9411764705882352,87.5,244.78032000000002,170.0,17
p13024,0,2009,107.4352,15.699470000000002,Tropical moist broadleaf forests,0.75,64.89197666666668,44.0,82.82208,4
p13034,0,2009,107.4352,15.6997,Tropical moist broadleaf forests,0.5,100.0,22.0,41.41104,2
p1304,0,2010,-49.21800000000001,-28.8051,Tropical moist broadleaf forests,1.0,78.336793,126.68737,100.0,10
p13043,0,2009,107.4352,15.69992,Tropical moist broadleaf forests,0.5,100.0,22.0,41.41104,2
p13055,0,2009,107.4352,15.70015,Tropical moist broadleaf forests,0.5,82.337965,42.0,82.82208,4
p1306,0,2010,-49.218,-28.80510000000001,Tropical moist broadleaf forests,1.0,85.82532038461537,340.90994,260.0,26
p13065,0,2009,107.43519999999998,15.70037,Tropical moist broadleaf forests,1.0,78.935186,56.0,103.5276,5
p13067,0,1999,-123.1603,43.297230000000006,Temperate conifer forests,1.0,37.4758675,250.444,179.59071799999995,8
p13076,0,2012,5.367000000000001,60.49199999999998,Temperate conifer forests,1.0,90.32258064516128,531.8000000000002,1240.0,31
p13077,0,2009,107.43519999999998,15.7006,Tropical moist broadleaf forests,1.0,94.957914,55.0,103.5276,5
p1308,0,2010,-49.218,-28.8051,Tropical moist broadleaf forests,1.0,50.0,46.15494,40.0,4
p13087,0,2009,107.4352,15.700829999999998,Tropical moist broadleaf forests,0.5714285714285714,67.5,84.0,144.93864000000005,7
p130933,0,2005,8.434784000000004,45.31759000000003,Temperate broadleaf forests,1.0,25.028229999999997,511.5,621.46887,33
p13095,0,2009,107.4352,15.70105,Tropical moist broadleaf forests,0.75,87.11419833333332,92.0,165.64416,8
p131,0,2009,-49.95240000000005,-29.159500000000037,Tropical moist broadleaf forests,0.9895833333333334,72.61187989473683,1809.26702,960.0,96
p13103,0,2009,107.43519999999997,15.70128,Tropical moist broadleaf forests,0.7333333333333333,82.4242418181818,230.0,310.5828,15
p13109,0,2009,107.43519999999997,15.701500000000005,Tropical moist broadleaf forests,0.5882352941176471,86.40277900000002,237.0,351.99384,17
p13117,0,2009,107.43519999999997,15.70173,Tropical moist broadleaf forests,0.5833333333333334,95.64301571428572,188.0,248.46624000000003,12
p13127,0,2009,107.43519999999997,15.701950000000002,Tropical moist broadleaf forests,0.5,82.44598833333333,186.0,248.46624000000003,12
p13136,0,2005,20.39671,48.75367999999999,Temperate conifer forests,1.0,0.83333325,114.3,160.0,8
p13137,0,2011,5.585,60.43600000000002,Temperate conifer forests,1.0,0.8888888000000001,148.79999999999995,400.0,10
p13138,0,2009,107.43519999999997,15.702179999999998,Tropical moist broadleaf forests,0.7142857142857143,82.175926,220.0,308.9458400000001,14
p13144,0,2009,107.4362,15.697679999999998,Tropical moist broadleaf forests,1.0,16.666665,21.0,42.56712,2
p13148,0,2009,-51.03360000000008,-27.90209999999999,Tropical moist broadleaf forests,1.0,83.33843071428569,1789.2198299999998,840.0,84
p13150,0,2009,-51.03360000000009,-27.9021,Tropical moist broadleaf forests,1.0,68.2648775949367,1500.5127799999998,790.0,79
p13152,0,2009,-51.033600000000064,-27.902099999999987,Tropical moist broadleaf forests,0.9767441860465116,53.67531690476191,1215.3071,860.0,86
p13154,0,2009,-51.03359999999999,-27.902100000000008,Tropical moist broadleaf forests,1.0,73.42068935483873,711.7408899999998,310.0,31
p13155,0,2009,107.4364,15.69767,Tropical moist broadleaf forests,0.6,87.5,53.0,106.4178,5
p13162,0,2009,107.4367,15.69767,Tropical moist broadleaf forests,0.6,64.89197666666668,55.0,106.4178,5
p13166,0,2009,-51.93019999999989,-26.63989999999995,Tropical moist broadleaf forests,0.9736842105263158,73.42963662162163,1483.9607099999996,760.0,76
p13168,0,2009,-51.93019999999989,-26.63989999999995,Tropical moist broadleaf forests,0.9466666666666668,86.10340183098593,1687.3606600000005,750.0,75
p1317,0,2007,107.95350000000003,16.05649,Tropical moist broadleaf forests,0.8,87.734375,449.0,406.1706,20
p13170,0,2009,-51.93019999999989,-26.63989999999995,Tropical moist broadleaf forests,1.0,92.3632184,1746.8846,750.0,75
p13172,0,2009,-51.93019999999991,-26.63989999999996,Tropical moist broadleaf forests,0.9863013698630136,92.66408944444444,1669.8536500000002,730.0,73
p13174,0,2009,107.4369,15.69767,Tropical moist broadleaf forests,0.6,92.66975333333332,58.0,103.5276,5
p13182,0,2009,107.43710000000002,15.69767,Tropical moist broadleaf forests,0.4,50.0,56.0,103.5276,5
p1319,0,2009,91.79,24.35,Tropical moist broadleaf forests,1.0,0.0,56.7,100.0,1
p13193,0,2009,107.58450000000002,15.695879999999999,Tropical dry broadleaf forests,0.5714285714285714,98.4375,106.0,148.98492,7
p132,0,2009,32.01,-28.050000000000008,Tropical grasslands,1.0,87.17948692307692,420.1,325.0,13
p13204,0,2009,107.5865,15.69586,Tropical dry broadleaf forests,0.6153846153846154,89.85977625,212.0,276.68627999999995,13
p13208,0,2009,-51.57269999999996,-26.641799999999996,Tropical moist broadleaf forests,0.9375,84.01442766666666,960.34091,320.0,32
p13210,0,2009,-51.57269999999996,-26.641799999999996,Tropical moist broadleaf forests,1.0,88.23529411764706,846.3859700000003,340.0,34
p13212,0,2009,-51.57269999999996,-26.641799999999996,Tropical moist broadleaf forests,1.0,93.3398752777778,811.3718799999998,360.0,36
p13214,0,2009,-51.57269999999997,-26.641799999999996,Tropical moist broadleaf forests,0.9629629629629628,88.46153923076923,624.5239999999999,270.0,27
p13218,0,2009,107.5868,15.695850000000005,Tropical dry broadleaf forests,0.7,95.83333285714285,155.0,212.8356,10
p13222,0,2009,-51.48019999999998,-26.6374,Tropical moist broadleaf forests,0.9615384615384616,72.77230759999999,565.95497,260.0,26
p13224,0,2009,-51.4802,-26.63740000000001,Tropical moist broadleaf forests,1.0,59.445471764705886,424.94369,170.0,17
p13226,0,2009,-51.48019999999999,-26.63740000000001,Tropical moist broadleaf forests,0.95,76.12998157894737,440.54085999999995,200.0,20
p13228,0,2009,-51.48019999999998,-26.637399999999985,Tropical moist broadleaf forests,1.0,74.92997382352942,717.78877,340.0,34
p13229,0,2009,107.587,15.695850000000005,Tropical dry broadleaf forests,0.7142857142857143,72.5,105.0,148.98492,7
p1323,0,2016,18.713,43.30199999999998,Temperate broadleaf forests,1.0,22.24047993333333,1882.3,240.00001199999997,36
p13239,0,2009,107.5872,15.69585,Tropical dry broadleaf forests,0.75,90.0,65.0,85.13424,4
p13246,0,2009,107.5875,15.695850000000002,Tropical dry broadleaf forests,0.5,100.0,93.0,127.70136000000001,6
p1325,0,2009,-65.70875,-17.45825,Tropical dry broadleaf forests,1.0,99.79675,31.0,88.23527999999997,3
p13254,0,2009,107.5877,15.69584,Tropical dry broadleaf forests,0.8,77.0833325,70.0,106.4178,5
p13261,0,2009,107.58790000000002,15.69584,Tropical dry broadleaf forests,0.4,81.25,79.0,106.4178,5
p13267,0,2009,107.5882,15.695839999999999,Tropical dry broadleaf forests,0.7142857142857143,87.91666599999998,100.0,148.98492,7
p1327,0,2017,16.538400000000006,8.077042000000002,Tropical grasslands,1.0,33.48473263157896,311.7000000000001,419.99215,19
p132701,0,2005,8.988113999999998,45.23661,Temperate broadleaf forests,1.0,1.3043478000000002,589.0,564.9716999999998,30
p132702,0,2005,7.715327,45.22761,Temperate broadleaf forests,1.0,0.0,167.0,75.32956,4
p13272,0,2008,-50.75130000000001,-26.644900000000003,Tropical moist broadleaf forests,1.0,77.95156909090909,377.83384,110.0,11
p132730,0,2005,9.1965,45.15562999999999,Temperate broadleaf forests,1.0,0.0,402.5,263.65346,14
p13274,0,2008,-50.75130000000001,-26.644900000000003,Tropical moist broadleaf forests,0.9375,87.41598266666666,491.30811000000006,160.0,16
p132744,0,2005,8.003175,45.12863999999998,Temperate broadleaf forests,1.0,28.54958925,492.0,602.63648,32
p13276,0,2008,-50.75130000000001,-26.644900000000003,Tropical moist broadleaf forests,0.8888888888888888,83.035714375,447.70286,180.0,18
p13278,0,2008,-50.75130000000001,-26.644900000000003,Tropical moist broadleaf forests,1.0,95.37275076923079,362.71095000000014,130.0,13
p132784,0,2005,8.69371899999999,45.06565,Temperate broadleaf forests,1.0,0.0,731.5,1016.9490600000003,54
p132785,0,2005,8.947664999999997,45.06565,Temperate broadleaf forests,1.0,0.0,256.0,207.15628999999998,11
p13279,0,2009,107.5884,15.69584,Tropical dry broadleaf forests,0.6666666666666666,88.3333325,97.0,127.70136000000001,6
p132808,0,2005,10.21915,45.02066000000002,Temperate broadleaf forests,1.0,0.0,349.5,207.15628999999998,11
p132812,0,2005,10.75228,45.01166,Temperate broadleaf forests,1.0,0.0,309.0,207.15628999999998,11
p132840,0,2005,10.67756,44.96667000000002,Temperate broadleaf forests,1.0,0.0,232.5,225.98868,12
p132852,0,2005,8.384572999999996,44.94867,Temperate broadleaf forests,1.0,14.0873,721.0,677.9660400000001,36
p13290,0,2009,107.5886,15.69583,Tropical dry broadleaf forests,0.6666666666666666,100.0,90.0,127.70136000000001,6
p13293,0,2007,-50.57999999999997,-26.64070000000001,Tropical moist broadleaf forests,1.0,92.83723285714287,1094.41305,420.0,42
p132933,0,2005,7.560467000000003,44.80469000000001,Temperate broadleaf forests,1.0,0.0,404.0,263.65346,14
p13295,0,2007,-50.57999999999996,-26.640699999999992,Tropical moist broadleaf forests,0.9245283018867924,94.68506163265306,1066.7519,530.0,53
p132957,0,2005,10.29394,46.7065,Temperate conifer forests,1.0,100.0,15.0,50.0,1
p13297,0,2007,-50.579999999999984,-26.64070000000001,Tropical moist broadleaf forests,0.9375,93.09947366666668,674.9761,320.0,32
p13299,0,2007,-50.579999999999984,-26.64070000000001,Tropical moist broadleaf forests,1.0,93.98749230769232,686.7535799999998,390.0,39
p133,0,2009,-49.95240000000007,-29.159500000000076,Tropical moist broadleaf forests,0.9047619047619048,71.72596289473684,2608.54954,1260.0,126
p13301,0,2009,107.5847,15.695879999999999,Tropical dry broadleaf forests,0.5,90.0,93.0,127.70136000000001,6
p133099,0,2005,8.746337000000004,44.642720000000025,Mediterranean woodlands,1.0,2.9146137931034484,455.5,546.1393099999998,29
p13310,0,2009,107.5889,15.695829999999996,Tropical dry broadleaf forests,0.8,85.4487175,81.0,103.5276,5
p133146,0,2005,9.214712999999998,44.60672,Temperate broadleaf forests,1.0,0.0,270.5,357.81540999999993,19
p13316,0,2010,-50.40010000000001,-26.64009999999999,Tropical moist broadleaf forests,1.0,84.5989658064516,746.1183699999998,310.0,31
p13317,0,2014,15.259999999999993,50.35300000000004,Temperate broadleaf forests,1.0,0.0,1137.4000000000005,1260.0,63
p13318,0,2010,-50.40009999999995,-26.640100000000018,Tropical moist broadleaf forests,0.984375,88.6403868253968,1255.09272,640.0,64
p133188,0,2005,9.316940999999996,44.57971999999998,Temperate broadleaf forests,1.0,0.000938968,986.5,470.80975,25
p13320,0,2010,-50.4001,-26.640099999999997,Tropical moist broadleaf forests,1.0,87.59419103448276,584.4137599999999,290.0,29
p133215,0,2005,11.835260000000005,44.57073000000001,Temperate broadleaf forests,1.0,0.0,398.5,263.65346,14
p13322,0,2010,-50.40009999999998,-26.64010000000001,Tropical moist broadleaf forests,0.94,90.56649787234043,1051.6958599999996,500.0,50
p133242,0,2005,7.984350000000004,44.55272999999996,Mediterranean woodlands,1.0,21.13095,623.0,677.9660400000001,36
p13325,0,2009,107.5843,15.69609,Tropical dry broadleaf forests,0.875,93.82783857142857,120.0,170.26848,8
p13332,0,2009,107.5843,15.69631,Tropical dry broadleaf forests,0.6,100.0,78.0,106.4178,5
p133323,0,2005,11.10592,44.53472999999998,Temperate broadleaf forests,1.0,34.692604477611944,1098.0,1261.77013,67
p13344,0,2009,107.5843,15.69654,Tropical dry broadleaf forests,0.6,85.04273666666666,75.0,106.4178,5
p133447,0,2005,9.861154,44.51673000000004,Temperate broadleaf forests,1.0,0.0,775.0,866.2899400000003,46
p13351,0,2007,-50.13000000000007,-26.6401,Tropical moist broadleaf forests,1.0,82.66188790697674,932.01131,430.0,43
p13353,0,2007,-50.13000000000007,-26.6401,Tropical moist broadleaf forests,1.0,91.48471863636364,695.66626,440.0,44
p13355,0,2007,-50.13000000000003,-26.640099999999997,Tropical moist broadleaf forests,0.9310344827586208,82.40215481481482,726.7014300000002,290.0,29
p13357,0,2007,-50.13000000000004,-26.64009999999999,Tropical moist broadleaf forests,0.9696969696969696,78.84631875,592.8521099999999,330.0,33
p13358,0,2009,107.5843,15.69676,Tropical dry broadleaf forests,0.6,86.15384666666668,82.0,106.4178,5
p13365,0,2009,107.5843,15.69699,Tropical dry broadleaf forests,0.75,94.44444333333334,69.0,85.13424,4
p13368,0,2010,-49.95000000000002,-26.64009999999999,Tropical moist broadleaf forests,0.78125,80.44772560000001,742.9352700000002,320.0,32
p13370,0,2010,-49.95000000000002,-26.640099999999997,Tropical moist broadleaf forests,0.8965517241379308,89.71633692307694,607.9718600000001,290.0,29
p13372,0,2010,-49.95000000000002,-26.640099999999997,Tropical moist broadleaf forests,0.9629629629629628,88.76393192307691,592.37467,270.0,27
p13374,0,2010,-49.95000000000002,-26.6401,Tropical moist broadleaf forests,1.0,88.68405920000002,619.7493200000001,250.0,25
p13376,0,2009,107.5844,15.697220000000002,Tropical dry broadleaf forests,0.75,100.0,57.0,85.13424,4
p13380,0,2010,-49.8599,-26.64000000000001,Tropical moist broadleaf forests,0.9565217391304348,85.30403579545451,1610.64484,920.0,92
p13382,0,2010,-49.85989999999998,-26.63999999999999,Tropical moist broadleaf forests,0.8974358974358975,88.08917142857142,849.2475600000001,390.0,39
p13385,0,2010,-49.85990000000001,-26.63999999999999,Tropical moist broadleaf forests,0.5294117647058824,81.34285333333334,272.15495,170.0,17
p13386,0,2009,107.5844,15.69744,Tropical dry broadleaf forests,1.0,95.552885,67.0,85.13424,4
p133893,0,2005,8.921640000000009,44.453739999999975,Mediterranean woodlands,1.0,0.0,923.5,960.4518900000003,51
p13394,0,2009,107.5844,15.69767,Tropical dry broadleaf forests,0.6,94.44444333333334,76.0,106.4178,5
p1340,0,2007,107.95449999999997,16.05198000000001,Tropical moist broadleaf forests,0.8181818181818182,88.12303666666666,636.0,702.35748,33
p13401,0,2009,107.5844,15.69789,Tropical dry broadleaf forests,0.75,96.15384666666668,69.0,85.13424,4
p13405,0,2010,-49.59000000000001,-26.640000000000025,Tropical moist broadleaf forests,0.9818181818181818,96.50124851851857,1111.5380800000003,550.0,55
p13407,0,2010,-49.58999999999999,-26.64000000000001,Tropical moist broadleaf forests,0.9787234042553192,96.79044565217391,939.0141199999999,470.0,47
p13409,0,2010,-49.59,-26.64000000000001,Tropical moist broadleaf forests,0.9791666666666666,85.59907468085106,900.81694,480.0,48
p13411,0,2010,-49.58999999999998,-26.640000000000004,Tropical moist broadleaf forests,0.9555555555555556,96.34966046511627,909.41128,450.0,45
p13412,0,2009,107.58490000000003,15.695879999999999,Tropical dry broadleaf forests,0.3333333333333333,100.0,132.0,191.55203999999998,9
p134172,0,2006,6.682637,46.20915000000002,Temperate conifer forests,1.0,0.044958372727272704,588.21657,1454.74562,22
p13418,0,2010,-49.5,-26.63999999999999,Tropical moist broadleaf forests,0.9666666666666668,88.41491793103451,766.49019,300.0,30
p1342,0,2009,91.79,24.35,Tropical moist broadleaf forests,1.0,0.0,39.88,100.0,1
p13420,0,2010,-49.5,-26.639999999999993,Tropical moist broadleaf forests,0.975609756097561,82.83040700000002,792.59158,410.0,41
p13422,0,2010,-49.5,-26.640000000000047,Tropical moist broadleaf forests,1.0,89.12816199999996,1489.0536,750.0,75
p13424,0,2010,-49.5,-26.639999999999993,Tropical moist broadleaf forests,0.975,75.40227205128208,867.7127700000002,400.0,40
p13426,0,2009,107.5844,15.698120000000001,Tropical dry broadleaf forests,0.4,100.0,94.0,106.4178,5
p13433,0,2010,-49.41139999999997,-26.638300000000022,Tropical moist broadleaf forests,0.9583333333333334,95.84950072463766,1241.09023,720.0,72
p13435,0,2010,-49.41139999999997,-26.638300000000008,Tropical moist broadleaf forests,0.9666666666666668,94.62638396551722,1264.64515,600.0,60
p13437,0,2010,-49.41139999999999,-26.6383,Tropical moist broadleaf forests,1.0,85.81055423076923,643.6226,260.0,26
p13439,0,2010,-49.41139999999997,-26.638300000000008,Tropical moist broadleaf forests,0.9636363636363636,89.79022207547169,1245.5466199999998,550.0,55
p13440,0,2009,107.5844,15.698339999999998,Tropical dry broadleaf forests,0.8,91.0,73.0,106.4178,5
p13449,0,2009,107.5844,15.698570000000002,Tropical dry broadleaf forests,0.6,97.91666666666666,71.0,106.4178,5
p13456,0,2010,-49.23000000000001,-26.63999999999999,Tropical moist broadleaf forests,0.8666666666666667,75.42838846153846,344.41129,150.0,15
p13459,0,2010,-49.23000000000001,-26.640000000000033,Tropical moist broadleaf forests,0.935483870967742,88.84778167241379,1030.0508599999996,620.0,62
p1346,0,2016,18.712999999999983,43.30200000000002,Temperate broadleaf forests,0.9014084507042254,40.63893780625,2835.9999999999995,473.333357,71
p13461,0,2010,-49.23000000000001,-26.64000000000004,Tropical moist broadleaf forests,0.9411764705882352,87.36001750000004,1180.9295900000004,680.0,68
p13464,0,2009,107.5844,15.6988,Tropical dry broadleaf forests,1.0,86.5,76.0,106.4178,5
p1347,0,2014,-72.83978,-50.08814,Temperate grasslands,1.0,0.0,518.2,520.0,26
p13473,0,2009,107.58439999999996,15.69902,Tropical dry broadleaf forests,0.5,96.15384666666668,172.0,255.40272000000002,12
p13482,0,2009,107.5844,15.699250000000005,Tropical dry broadleaf forests,0.6,74.48718000000001,154.0,212.8356,10
p134848,0,2006,7.087499,43.70595,Mediterranean woodlands,1.0,37.3940675,173.88535000000005,609.4204599999999,8
p134897,0,2005,9.808015000000008,44.30075000000005,Temperate broadleaf forests,1.0,0.0033534571428571426,987.5,790.9603800000001,42
p1349,0,2017,16.532320000000006,8.080859000000002,Tropical grasslands,1.0,28.99800277777777,343.2,397.8873,18
p13490,0,2009,107.5844,15.699470000000005,Tropical dry broadleaf forests,0.2857142857142857,88.54166500000002,118.0,148.98492,7
p13498,0,2009,107.5844,15.699700000000005,Tropical dry broadleaf forests,0.7142857142857143,92.5,131.0,148.98492,7
p135,0,2009,-49.95240000000005,-29.15950000000005,Tropical moist broadleaf forests,0.961904761904762,56.51212861386139,2028.9072200000005,1050.0,105
p1350,0,2009,-49.770100000000035,-28.71010000000001,Tropical moist broadleaf forests,0.9824561403508772,94.69653821428572,1427.6230699999999,570.0,57
p13502,0,2009,-48.78429999999995,-26.6413,Tropical moist broadleaf forests,1.0,95.73875661290323,1031.9511300000001,620.0,62
p13504,0,2009,-48.78429999999997,-26.6413,Tropical moist broadleaf forests,1.0,83.96166113207545,859.1183799999999,530.0,53
p13506,0,2009,-48.784300000000016,-26.6413,Tropical moist broadleaf forests,0.9473684210526316,82.2079422222222,302.0665,190.0,19
p135088,0,2005,12.326869999999996,44.27374999999999,Temperate broadleaf forests,1.0,100.0,501.0,301.31824,16
p13509,0,2009,107.5844,15.699929999999998,Tropical dry broadleaf forests,0.5555555555555556,100.0,144.0,191.55203999999998,9
p13516,0,2009,107.5844,15.700150000000004,Tropical dry broadleaf forests,0.625,88.358974,140.0,176.54048,8
p1352,0,2009,-49.77010000000003,-28.710099999999947,Tropical moist broadleaf forests,0.9690721649484536,88.33427617021276,2026.6790899999999,970.0,97
p135228,0,2005,10.36131,44.24674999999996,Temperate broadleaf forests,1.0,0.021934908196721285,1126.5,1148.77579,61
p13526,0,2009,107.58509999999998,15.695870000000005,Tropical dry broadleaf forests,0.6,92.36111,63.0,106.4178,5
p135271,0,2005,9.760765999999991,44.23774999999996,Mediterranean woodlands,1.0,63.27150003333334,849.5,1129.9434,60
p13535,0,2009,107.58439999999996,15.700379999999996,Tropical dry broadleaf forests,0.5,92.862655,205.0,255.40272000000002,12
p1354,0,2009,-49.770099999999935,-28.710099999999894,Tropical moist broadleaf forests,0.9718309859154929,79.71050905797105,2722.822710000001,1420.0,142
p13542,0,2009,107.58540000000002,15.69587,Tropical dry broadleaf forests,0.5714285714285714,95.8333325,112.0,148.98492,7
p13551,0,2009,107.5856,15.69587,Tropical dry broadleaf forests,1.0,67.5,57.0,85.13424,4
p135534,0,2005,11.138739999999988,44.19275000000002,Temperate broadleaf forests,1.0,0.0,941.5,1148.77579,61
p135536,0,2006,6.071141000000001,46.3751,Temperate broadleaf forests,1.0,63.64489970909091,462.10190000000017,481.6387600000001,11
p13558,0,2009,107.58580000000003,15.695859999999998,Tropical dry broadleaf forests,0.5714285714285714,90.1041675,102.0,148.98492,7
p1356,0,2009,-49.770100000000035,-28.71010000000001,Tropical moist broadleaf forests,1.0,52.51114736842105,1004.26453,570.0,57
p13565,0,2009,107.5861,15.695859999999998,Tropical dry broadleaf forests,0.7777777777777778,80.53571428571429,153.0,191.55203999999998,9
p13567,0,2004,148.27830000000083,-26.248760000000075,Tropical grasslands,1.0,100.0,4442.300000000001,430.0,215
p13572,0,2009,107.58629999999997,15.695859999999998,Tropical dry broadleaf forests,0.7777777777777778,84.06593428571429,152.0,191.55203999999998,9
p135733,0,2005,11.71458,44.15676000000001,Mediterranean woodlands,1.0,0.0,135.5,225.98868,12
p13580,0,2009,107.65959999999995,15.695090000000008,Tropical dry broadleaf forests,0.7209302325581395,91.74877225806452,902.0,948.90508,43
p13592,0,2009,107.66170000000008,15.695060000000007,Tropical dry broadleaf forests,0.6,98.76673777777776,858.0,638.5067999999999,30
p135954,0,2005,11.05309999999999,44.11176,Temperate broadleaf forests,1.0,0.0,532.5,715.6308200000003,38
p13604,0,2009,107.66190000000003,15.695060000000007,Tropical dry broadleaf forests,0.6764705882352942,91.37156260869564,1003.0,723.6410400000001,34
p13613,0,2009,107.66220000000007,15.695060000000007,Tropical dry broadleaf forests,0.5757575757575758,95.95276631578949,923.0,702.35748,33
p13624,0,2009,107.6624,15.69505,Tropical dry broadleaf forests,0.7142857142857143,94.314102,567.0,446.95476000000014,21
p13633,0,2013,5.2570000000000014,60.67399999999999,Temperate conifer forests,1.0,71.42857142857143,138.70000000000002,280.0,7
p13634,0,2009,107.66260000000008,15.695049999999995,Tropical dry broadleaf forests,0.6428571428571429,99.07407388888888,697.0,595.93968,28
p13635,0,2013,127.41020000000002,38.176740000000045,Temperate broadleaf forests,1.0,1.175548636363637,607.0,1100.0,44
p13646,0,2009,107.66289999999996,15.695049999999995,Tropical dry broadleaf forests,0.6206896551724138,94.44444444444444,743.0,617.2232399999998,29
